,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NEW_TENURE_YEAR,NEW_Engaged,NEW_noProt,NEW_Young_Not_Engaged,NEW_TotalServices,NEW_FLAG_ANY_STREAMING,NEW_FLAG_AutoPayment,NEW_AVG_Charges,NEW_Increase,NEW_AVG_Service_Fee
4283,7044-YAACC,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,0,0-1 Year,0,1,0,1,0,0,56.07000000000001,0.7987179487179488,35.1
4284,8189-XRIKE,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,0,2-3 Year,0,1,0,3,1,0,87.81666666666666,0.9655488363569726,22.7375
4285,1506-YJTYT,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,0,3-4 Year,1,1,0,5,1,1,73.28260869565217,0.9923169762444438,12.308333333333332
4286,4123-DVHPH,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,0,0-1 Year,0,1,1,3,1,0,80.13,0.9100511073253833,22.0125
4287,6425-YQLLO,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,1,5-6 Year,1,1,0,5,1,1,104.10820895522389,0.9826164129799329,17.658333333333335
4288,5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,1,0-1 Year,0,1,1,3,1,0,64.2625,0.6996461622210126,22.9625
4289,2228-BZDEE,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,0,4-5 Year,1,1,0,1,0,0,19.62636363636364,0.9764360018091361,10.05
4290,7734-DBOAI,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,1,0-1 Year,0,1,1,2,1,0,20.05,0.5,13.366666666666667
4291,2789-CZANW,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,0,5-6 Year,1,1,0,6,1,1,107.65076923076923,0.9759815886742451,15.757142857142856
4292,2091-RFFBA,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,1,2-3 Year,0,1,0,1,0,0,69.2859375,0.9375634303112313,36.95
4293,2114-MGINA,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,1,1-2 Year,0,1,1,3,1,0,75.27333333333333,0.8382331106161841,22.45
4294,7596-LDUXP,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,0,0-1 Year,1,1,0,3,1,1,75.31153846153846,0.8844572925606395,21.2875
4295,3740-RLMVT,Male,1,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,0,5-6 Year,1,1,0,4,0,1,60.579411764705874,0.9939197992568641,12.190000000000001
4296,4489-SNOJF,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,1,2-3 Year,0,1,1,5,1,0,71.34861111111111,0.987524029219531,12.041666666666666
4297,2192-OZITF,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,0,3-4 Year,1,1,0,4,1,0,72.80652173913043,0.989891526024887,14.709999999999999
4298,5651-CPDND,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,0,0-1 Year,0,1,1,1,0,0,44.73636363636364,0.9725296442687749,23.0
4299,2186-QZEYA,Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,0,2-3 Year,0,1,0,3,0,1,57.29833333333333,0.9786222601764873,14.6375
4300,1131-ALZWV,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,0,1-2 Year,1,1,0,1,0,1,24.21,0.9841463414634146,12.3
4301,7729-XBTWX,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,0,5-6 Year,1,1,0,1,0,0,20.067164179104477,1.0160589457774418,9.875
4302,9134-WYRVP,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,0,4-5 Year,1,1,0,3,1,0,82.06057692307692,0.9503251525544519,21.5875
4303,3284-SVCRO,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,0,3-4 Year,1,1,0,1,0,0,24.370652173913044,0.9557118499573742,12.75
4304,9732-OUYRN,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,0,4-5 Year,1,1,0,1,0,1,18.374000000000002,0.9670526315789475,9.5
4305,0559-CKHUS,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,0,2-3 Year,1,1,0,1,0,0,17.39333333333333,0.8896845694799658,9.775
4306,2931-SVLTV,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,0,3-4 Year,0,1,1,6,1,1,109.00243902439026,0.9900312354622185,15.728571428571428
4307,6899-PPEEA,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,1,3-4 Year,0,1,0,3,1,0,94.21842105263158,0.9758510725285509,24.1375
4308,7504-UWHNB,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,0,2-3 Year,0,1,1,1,0,0,66.51346153846154,0.9535980148883375,34.875
4309,2582-FFFZR,Female,0,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,0,1-2 Year,0,1,1,3,1,0,46.665217391304346,0.9222374978518645,12.65
4310,8908-NMQTX,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,0,5-6 Year,1,0,0,6,1,1,62.554794520547944,0.9535791847644505,9.37142857142857
4311,2187-LZGPL,Female,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,1,0-1 Year,0,1,1,2,1,1,36.6625,0.9142768079800498,13.366666666666667
4312,1431-AIDJQ,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,0,2-3 Year,1,0,0,6,1,1,76.56176470588235,0.9325428100594685,11.728571428571428
4313,6288-LBEAR,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,0,1-2 Year,0,1,1,3,0,0,74.32291666666667,0.9396070375052678,19.775
4314,4597-NUCQV,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,1,1-2 Year,0,1,0,4,1,0,97.60600000000001,0.9640098765432099,20.25
4315,9019-QVLZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,1,0-1 Year,0,1,1,2,1,0,39.775,0.5,26.516666666666666
4316,8413-YNHNV,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,0,5-6 Year,1,0,0,7,1,0,90.3157142857143,0.9963123473327555,11.33125
4317,5808-TOTXO,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,0,0-1 Year,1,1,0,1,0,1,14.35,0.6982968369829683,10.275
4318,4369-NYSCF,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,0,4-5 Year,1,1,0,5,1,1,75.16929824561403,0.9923339702391291,12.625
4319,6333-YDVLT,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,0,5-6 Year,1,1,0,6,1,1,108.16136363636363,0.9832851239669421,15.714285714285714
4320,5324-KTGCG,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,0,5-6 Year,1,1,0,1,0,0,21.385416666666668,1.0256794564348521,10.425
4321,5599-HVLTW,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,0,1-2 Year,0,1,0,2,0,1,70.53999999999999,0.877909147479776,26.78333333333333
4322,7394-LWLYN,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,0,0-1 Year,0,1,1,1,0,0,41.266666666666666,0.588263245426467,35.075
4323,3707-LRWZD,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,1,2-3 Year,1,1,0,2,1,0,84.29848484848485,1.0029563932002956,28.016666666666666
4324,6873-UDNLD,Male,0,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731.0,0,3-4 Year,0,1,1,4,1,0,66.60975609756098,0.9875427145672494,13.49
4325,2700-LUEVA,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,0,0-1 Year,0,1,1,1,0,1,10.375,0.5,10.375
4326,1455-ESIQH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,1,0-1 Year,0,1,1,3,1,0,44.55,0.5,22.275
4327,0958-YHXGP,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,0,0-1 Year,0,1,1,1,0,0,62.1625,0.8893061516452074,34.95
4328,1101-SSWAG,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,0,1-2 Year,0,1,1,1,0,0,44.446875,0.8698018590998042,25.55
4329,2979-SXESE,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,1,1-2 Year,0,1,1,4,1,0,89.28888888888889,0.9458568738229755,18.880000000000003
4330,4013-TLDHQ,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,1,1-2 Year,0,1,1,3,0,0,74.5475,0.9526837060702875,19.5625
4331,5743-KHMNA,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,1898.1,0,5-6 Year,1,1,0,1,0,1,26.362499999999997,1.0318003913894322,12.775
4332,4194-FJARJ,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,0,4-5 Year,1,1,0,3,0,1,59.526363636363634,0.9921060606060605,15.0
4333,5325-UWTWJ,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,0,2-3 Year,0,1,1,4,0,1,91.5546875,1.0110953892876864,18.11
4334,3969-GYXEL,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,0,0-1 Year,0,1,1,2,0,0,69.89166666666667,0.9148123909249563,25.46666666666667
4335,9208-OLGAQ,Female,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,1443.65,0,1-2 Year,0,1,0,3,1,0,75.98157894736842,0.894427062358663,21.2375
4336,3244-CQPHU,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,0,5-6 Year,1,1,0,6,1,1,106.11917808219178,0.9638435793114604,15.728571428571428
4337,2674-MLXMN,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,0,5-6 Year,0,1,0,4,1,1,96.54374999999999,0.9688283993978924,19.93
4338,9708-HPXWZ,Male,1,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,0,0-1 Year,0,1,0,3,1,1,35.791666666666664,0.7883627019089574,11.35
4339,6992-TKNYO,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,2669.45,0,3-4 Year,1,1,0,4,1,1,68.4474358974359,0.9919918246005203,13.8
4340,4468-YDOVK,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,0,0-1 Year,0,1,1,2,0,1,39.199999999999996,0.8057553956834532,16.216666666666665
4341,3754-DXMRT,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,92.65,1,0-1 Year,0,1,0,1,0,0,30.883333333333336,0.699509248773122,22.075
4342,5792-JALQC,Female,1,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.85,3103.25,0,4-5 Year,1,1,0,3,0,1,58.551886792452834,0.9783105562648761,14.9625
4343,7130-VTEWQ,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,1,0-1 Year,0,1,0,1,0,0,67.36111111111111,0.8892555922258893,37.875
4344,2200-DSAAL,Female,0,No,No,68,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330.2,0,5-6 Year,1,1,0,5,1,0,77.24927536231884,0.9578335444800847,13.441666666666668
4345,4302-ZYFEL,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,0,5-6 Year,1,1,0,1,0,1,20.044285714285714,0.9753910323253389,10.275
4346,9351-LZYGF,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,0,3-4 Year,0,1,1,4,0,1,63.437209302325584,0.9553796581675539,13.280000000000001
4347,4366-CTOUZ,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.2,5038.45,0,4-5 Year,1,1,0,5,1,0,98.79313725490196,0.9859594536417361,16.7
4348,6121-VZNQB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,19.1,1,0-1 Year,0,1,1,1,0,0,9.55,0.5,9.55
4349,7903-CMPEY,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,1,0-1 Year,0,1,0,2,0,0,40.15,0.5,26.766666666666666
4350,1518-OMDIK,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,0,2-3 Year,0,1,1,1,0,1,43.01764705882353,0.9656037499174754,22.275
4351,6671-NGWON,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150.6,0,0-1 Year,0,1,1,1,0,0,18.825,0.925061425061425,10.175
4352,0595-ITUDF,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,5960.5,0,5-6 Year,0,1,1,4,0,0,91.7,0.9989106753812637,18.36
4353,6996-KNSML,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,1,0-1 Year,0,1,1,2,0,0,37.45,0.5,24.96666666666667
4354,1955-IBMMB,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192.3,0,4-5 Year,1,1,0,1,0,1,19.871666666666666,0.9837458745874588,10.1
4355,0096-BXERS,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,0,0-1 Year,0,1,1,1,0,0,44.93571428571429,0.8924670165980991,25.175
4356,3806-YAZOV,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56.0,0,0-1 Year,0,1,1,1,0,0,14.0,0.7446808510638298,9.4
4357,7998-ZLXWN,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,0,1-2 Year,0,1,1,1,0,1,20.675,1.011002444987775,10.225
4358,6253-WRFHY,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,0,1-2 Year,1,1,0,3,1,0,62.667857142857144,0.9678433535576393,16.1875
4359,9133-AYJZG,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,0,1-2 Year,0,1,1,4,1,1,93.71249999999999,0.9494680851063829,19.740000000000002
4360,2675-OTVVJ,Male,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,0,2-3 Year,0,1,0,3,1,0,87.7390625,0.9808726942425936,22.3625
4361,8680-CGLTP,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696.2,0,2-3 Year,1,1,0,4,0,0,56.54,0.9623829787234043,11.75
4362,8430-TWCBX,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,0,4-5 Year,1,1,0,1,0,1,20.641,0.9971497584541062,10.35
4363,5018-GWURO,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,0,4-5 Year,0,1,1,2,1,1,86.01403508771931,1.0048368585013938,28.53333333333333
4364,6741-QRLUP,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,0,5-6 Year,1,0,0,6,1,1,78.05234375,0.9720092621419677,11.471428571428572
4365,4737-HOBAX,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,0,5-6 Year,1,1,0,5,1,1,78.65703125,0.9856770833333334,13.299999999999999
4366,0537-QYZZN,Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,1857.75,0,1-2 Year,0,1,0,2,0,0,74.31,0.9306199123356294,26.616666666666664
4367,3340-QBBFM,Male,1,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992.85,0,2-3 Year,1,1,0,3,0,1,53.86081081081081,0.9955787580556527,13.525
4368,1704-NRWYE,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,751.65,1,0-1 Year,0,1,0,2,1,0,75.16499999999999,0.9296846011131725,26.95
4369,2592-SEIFQ,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,66.95,1,0-1 Year,0,1,1,0,0,0,16.7375,0.6762626262626263,24.75
4370,8200-KLNYW,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,0,1-2 Year,1,1,0,6,1,0,77.95227272727273,0.9635633217215417,11.557142857142859
4371,3372-CDXFJ,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,0,1-2 Year,1,1,0,1,0,1,24.542857142857144,1.0017492711370264,12.25
4372,4781-ZXYGU,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,0,0-1 Year,0,1,1,1,0,1,10.075,0.5,10.075
4373,7632-YUTXB,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520.1,0,2-3 Year,1,1,0,1,0,0,20.003846153846155,0.9976980625359678,10.025
4374,2718-YSKCS,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387.45,0,5-6 Year,1,1,0,1,0,1,19.27013888888889,0.983170351473923,9.8
4375,9896-UYMIE,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,0,5-6 Year,1,0,0,7,1,1,110.20447761194029,0.9641686580222248,14.2875
4376,0853-NWIFK,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483.95,0,3-4 Year,1,1,0,5,1,0,97.47717391304347,0.971856170618579,16.716666666666665
4377,8212-CRQXP,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706.45,0,1-2 Year,0,1,1,2,1,1,74.19347826086957,0.9274184782608696,26.666666666666668
4378,6980-CDGFC,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,0,5-6 Year,1,1,0,1,0,1,19.52058823529412,0.9362392438989985,10.425
4379,7691-XVTZH,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,0,5-6 Year,1,1,0,3,1,1,86.5840579710145,0.9625798551530239,22.4875
4380,2520-SGTTA,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1397.475,0,0-1 Year,1,1,0,1,0,0,1397.475,69.87375,10.0
4381,7481-ATQQS,Female,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,1,4-5 Year,0,1,0,3,1,1,90.31700000000001,0.9941331865712715,22.7125
4382,2277-VWCNI,Female,1,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,0,0-1 Year,0,1,0,1,0,0,35.97,0.7378461538461538,24.375
4383,1088-CNNKB,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040.2,0,5-6 Year,1,0,0,6,1,1,78.753125,0.9844140625,11.428571428571429
4384,8642-GVWRF,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.7,165.0,1,0-1 Year,0,1,1,3,0,1,55.0,0.6900878293601004,19.925
4385,1930-BZLHI,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,0,1-2 Year,1,1,0,1,0,0,19.213636363636365,0.9441590350681259,10.175
4386,3400-ESFUW,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,1,4-5 Year,1,1,0,4,0,1,54.4,0.9452649869678541,11.51
4387,5868-YTYKS,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0,0-1 Year,0,1,1,1,0,0,10.125,0.5,10.125
4388,3525-DVKFN,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,0,1-2 Year,1,1,0,1,0,0,19.891666666666666,1.025343642611684,9.7
4389,1482-OXZSY,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,0,2-3 Year,0,1,1,4,1,1,94.71774193548387,0.9434038041382855,20.080000000000002
4390,0377-JBKKT,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,0,1-2 Year,0,1,1,4,0,0,55.29565217391304,0.9541958960123044,11.59
4391,5778-BVOFB,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,0,0-1 Year,0,1,1,3,1,1,53.004999999999995,0.8908403361344537,14.875
4392,3373-YZZYM,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,0,0-1 Year,0,1,1,1,0,0,9.6,0.5,9.6
4393,2057-ZBLPD,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,1,1-2 Year,0,1,1,2,1,0,82.21363636363637,0.9504466631634262,28.833333333333332
4394,0228-MAUWC,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,0,1-2 Year,0,1,1,3,0,0,57.23,0.9610411418975651,14.8875
